ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,PayingAdvertiserName,Gender,AgeBracket,CountryCode,,,,,,,,,
6eb5de18c4ff8391617e91c7a4bb0b73b0f5055354ca23e54510f892a8768a19,https://www.snap.com/political-ads/asset/01218d7792104e3023d40902b6fb4d45f705bcdcbd2626bc64a23fa3b10c47d7?mediaType=png,USD,379,136923,2018/10/19 15:11:06Z,2018/10/22 23:00:00Z,Mothership Strategies,Voto Latino,,18-34,united states,,,,,,,,,
a39d0932dfb2b420b31cd2409d1978e8433d22172b8422a8e93e29b362d1f651,https://www.snap.com/political-ads/asset/821294c0a28d06989af9c57105aabf597d90e162090356c72cc042530a57c597?mediaType=mp4,EUR,980,541524,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,Mejeriforeningen,,20-29,denmark,,,,,,,,,
c3a7a91dfedca4d6903668d98de4e12afb18243fef532236dbbf7341089e82f4,https://www.snap.com/political-ads/asset/58966333195c326bcd408fdf1b4881af65382a72dec35fd5661f8a470056488d?mediaType=mp4,EUR,45,20612,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,Consumentenbond,,18-34,netherlands,,,,,,,,,
6f5baa34e5d087d70c9b31a2ef512f5167d0e819f0cd6667a81a825c90d975da,https://www.snap.com/political-ads/asset/c496e835d4265542c90cb6c96109b6ce89d0daf9eee5c82a7d86570cd240d01d?mediaType=mp4,USD,77,31856,2018/11/05 00:00:10Z,2018/11/06 05:59:00Z,House Victory Committee,House Victory Committee,,18+,united states,,,,,,,,,
a22c5dec6f08cbfb0a66c80c7e0b5075e5ec57e11bd5f1c84ebcf886d948a79d,https://www.snap.com/political-ads/asset/2153997e436d006d91e3a20274ec3d9852be2d4a3c75f5187da40ff5a22d5fce?mediaType=png,USD,742,248177,2018/10/19 15:11:06Z,2018/10/22 23:00:00Z,Mothership Strategies,Voto Latino,,18-34,united states,,,,,,,,,
f8d8035aabc3c0685178d4cba3f5abb5b462b4ea91048cfb45477efe1d2b9f10,https://www.snap.com/political-ads/asset/0a5157f57d45cd95e9dc3e63906176d0b32022d5f3c1d61c4cdb5cc01d5f37e3?mediaType=mp4,USD,580,51169,2018/10/18 19:50:25Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
78484791144342882dd608ced7251e079faf884a3112c9e680f0a4a33dcb39c5,https://www.snap.com/political-ads/asset/108fe3903c1b2dfe48a7d9fa34c6f98f44dd4a29bde3baae71dd6a68d82e5c76?mediaType=png,USD,75,26372,2018/09/25 04:00:00Z,2018/09/26 03:59:59Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
a2e6458100a6c1b348c7ed43d5fe434316429cd9063468b1b9b683ea5ccbf7ca,https://www.snap.com/political-ads/asset/779b8a38b53caf94e1d5c2259e7ce808b02661c95b2059a2dd8ce1c01d2b745a?mediaType=png,EUR,200,249707,2018/11/01 15:15:30Z,2018/11/05 15:13:24Z,Norsk Studentorganisasjon,Norsk Studentorganisasjon,,,norway,,,,,,,,,
cf3f24fb89bf51020511195fe5bb9898015c2eb016d7e440e4ea5ebd84e8cf7c,https://www.snap.com/political-ads/asset/951529dbc7da239b0a9e5a480a5d8c3381ae1246098e3c7370ab73bcce9c4d4c?mediaType=mp4,GBP,7,4577,2018/11/27 13:45:23Z,2019/01/13 21:43:53Z,Amnesty International UK,Amnesty International UK,,18-24,united kingdom,,,,,,,,,
9b250918d3b07b8d2c4b8f22f1be248d2c9662574ecc0ad7736745dace551f89,https://www.snap.com/political-ads/asset/ef71b4b97c0fa6e85a2ebf3dcd06ea00763e64f99e944800242d3f58c0102ca1?mediaType=png,USD,1251,221925,2018/10/10 21:03:04Z,2018/10/18 03:59:44Z,Chong and Koster,Voter Participation Center,,18+,united states,,,,,,,,,
aad5c635847662b7f0b9b5a24dcc75ac1a237161ad0b1bd2295f15c597506736,https://www.snap.com/political-ads/asset/f132882963636df8a273b6d262d388ffdabc687729bf6d82cf821c38bf36bd0a?mediaType=mp4,USD,8547,2280127,2018/10/29 17:40:22Z,2018/11/04 04:00:00Z,ACRONYM,Show Up To Vote,FEMALE,18+,united states,,,,,,,,,
7abcdf8ad96cd49045b11ed7d9b6bdbcd75645a17a71df4e42faac3b06a6cd94,https://www.snap.com/political-ads/asset/fc192e20a657945835ca9b122cd96a4883b3985d0cd67c78f796deea4617bd78?mediaType=png,USD,1554,751539,2018/10/06 01:11:41Z,2018/11/07 03:00:00Z,Lockwood Strategy,Change Now,,,united states,,,,,,,,,
05139c876cbd3ef4413db14af9f6b8cac3157e915a5b3594527a5bbb9f1d85e7,https://www.snap.com/political-ads/asset/afb2d01e2aa0dbca56e6d36f9557991a7907bae3e3af824fd4bcf29c4997a6cd?mediaType=mp4,EUR,5,3398,2018/11/27 05:00:44Z,2019/01/13 11:31:15Z,Maxlead Services B.V.,Consumentenbond,,18-34,netherlands,,,,,,,,,
96f52907bb6a25084b4a0e1c0c51e7356160428ec96c462e41357ed1383d5389,https://www.snap.com/political-ads/asset/8b7203998de96b433bbce93b968898a823018dbd91f0e3900b3282c8f78e5934?mediaType=mp4,USD,236,87982,2018/11/03 07:00:01Z,2018/11/06 07:59:59Z,Mammoth ,King County Elections,,18+,united states,,,,,,,,,
f790080642976df7da3f88e29dd991f098b1b6a6fc8797617f1623207b4001e7,https://www.snap.com/political-ads/asset/c9c0870432ed5e141111a994aea3db01d0e133c0e7b908a1fd83d5e3388f2900?mediaType=mp4,USD,3939,1147663,2018/09/05 19:00:56Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
860e8a8eb1b8fcd6315e988bdefef97db1b646dd8274ed43a037f5b999f00ac5,https://www.snap.com/political-ads/asset/7126ea89b1caf196e78cabab7a0cce525855cf69244c91ee53514de9b6a00673?mediaType=mp4,USD,8723,2413753,2018/09/06 13:42:15Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
553595ea89ef4d0e4e3a498fded9bb9e6e6c2b5f0fce97ed0e603e16784d69aa,https://www.snap.com/political-ads/asset/2936c9d0ac0cf5cbc592b169f421087b95589a9359869015de9770a9c13cc5f8?mediaType=mp4,USD,1792,486548,2018/09/06 14:21:24Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
41f5d13659296add1e57e7bc032c24bfa1deab3f78660ed99003a68b906a7456,https://www.snap.com/political-ads/asset/3f0a3024ae1b96a7b3aa2c1664c51e13396e23e7710231cc2cd662d628c96bdd?mediaType=mp4,USD,1700,789334,2018/09/14 16:00:00Z,2018/11/06 23:44:50Z,Choice Creative Solutions,Iowa Secretary of State,,18+,united states,,,,,,,,,
60aa6d0e84c7a8f684262b3be79d7725e37cb934cb9594518a9aa892235cd071,https://www.snap.com/political-ads/asset/9b156cd7a8b55cad4b087414651ea3c44a7a9295d3fd8a03fb4213350bc8ad20?mediaType=mov,USD,365,68135,2018/10/30 06:06:37Z,2018/11/07 02:04:58Z,Open Hand Media,PPAPLAC Action Fund,FEMALE,18+,united states,,,,,,,,,
0dfa629cfabfa628211da8e02dd131923807b2eb0b455aa12183039a4232d103,https://www.snap.com/political-ads/asset/9944055166091faac050ff26e3e5f6aae70d3f85f4a5d9fc2243da761e4720f5?mediaType=mp4,USD,531,47745,2018/10/18 20:44:09Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
a2fc04fe938bcae8d583c4e60ac7034d62a22148842cf4fc94c609e2d0ce6e64,https://www.snap.com/political-ads/asset/cb98651dabba88964194ba531e559990b6bb1d7bfe4394f5f2cba4777637df3f?mediaType=mov,USD,85,30930,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
951236972140776b2f493b74e34ac3b877ebdc47cee710364c4a481775b623a9,https://www.snap.com/political-ads/asset/5499ca273572dbcc6ed2361293e24b1224781d40191a544d48c0cc1de0aeb2aa?mediaType=mp4,USD,689,197309,2018/11/03 00:32:18Z,2018/11/07 02:00:00Z,Friends of Jess King,Friends of Jess King,,17+,united states,,,,,,,,,
7ff5c70598155410fc3080e57fa263dd0b1823683fcdd551c6f6f173baef13b0,https://www.snap.com/political-ads/asset/97d0a008a95a50f7a4936ea45d698e42f4f9f1cc3d069b4ed28e97e814aeea21?mediaType=png,EUR,101,91043,2018/10/11 07:43:00Z,2018/10/18 07:43:00Z,Nadia Ghisolfi,Nadia Ghisolfi,,18+,switzerland,,,,,,,,,
97e3f17d5ec164c454a35d2822734482ca60be3f3af3104b62d9dd570385fdbe,https://www.snap.com/political-ads/asset/affc7ddc4ff5ed8d99e172db29543cb98d1ee187a599f6d6555b6449b069a181?mediaType=png,USD,279,94161,2018/12/23 14:26:52Z,2018/12/28 14:28:06Z,Revolution Messaging,Paid for by ReBuild USA,,18+,united states,,,,,,,,,
b73cfdd850bb743230a0de45698790d335fbf5f1cd9add55ef8c136c3efee98e,https://www.snap.com/political-ads/asset/09ec738d8f14b605ac4d9b71e1b591e3c93c9ebd9658b3358b1470d35611823a?mediaType=mp4,USD,3222,1505718,2018/08/21 18:53:11Z,,"LoudDoor, LLC",Paid For by Trooien For USSenate,,18+,united states,,,,,,,,,
0d2ea223d66fee6b622599843c4c452cbed713cd110558b01a75cbf009d51e7a,https://www.snap.com/political-ads/asset/2643f440b7ea7e7d220ea8623b93cdae686f992ae390d381479cf66cc03ce641?mediaType=mp4,EUR,32,23622,2018/10/01 07:30:18Z,2018/10/04 21:30:50Z,Fianna Fáil,Fianna Fáil,,18-24,ireland,,,,,,,,,
cddb44f50e5cc92852f809f442f7dcbadb2c21baaa943415bdee3c782b2042db,https://www.snap.com/political-ads/asset/3892d31841937b61d036d7c2d227d001642b63c9b508cd03ffe38a2dad4e6829?mediaType=mp4,GBP,135,77663,2018/11/27 13:45:23Z,2019/01/13 21:43:53Z,Amnesty International UK,Amnesty International UK,,18-24,united kingdom,,,,,,,,,
a8a3a66880fd17c6c3863f1f38373d95ec2551f204eed11e4fa568985f78ffbb,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,102,31835,2018/10/09 00:17:27Z,,OpenPoll Inc,OpenPoll,,18-29,united states,,,,,,,,,
fc698d5796ce58b5bd40a887fa04aa9e06b1db032e57e71be1f6079100dabc00,https://www.snap.com/political-ads/asset/b1583b64181aabf5df4ccfac75f1f87e791db619b4678fcf69b90b73c409ac66?mediaType=png,USD,156,57789,2018/11/02 22:53:21Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
dfb3bfcd72700889fd7f579bdae86a6c11f2efdede5d787b42d95a15f4c4c4f5,https://www.snap.com/political-ads/asset/a72b6c99b1b9530af1026078f397905907d4d74f98412437cd0eaba35e84f00b?mediaType=mp4,USD,558,228469,2018/10/09 15:51:44Z,2018/11/07 03:00:00Z,Penna Powers ,Lieutenant Governor's Office,,18-34,united states,,,,,,,,,
60a9927d6b4b8aae473ebeae77a1d3b19beb1be5c38721de2ddb74ef0b3dbbe4,https://www.snap.com/political-ads/asset/40b0a3a9e65c600a6a69a5c6b3aeb8a0bf37779a73fc5b2fedf23aff1b2a4b75?mediaType=mp4,EUR,1495,443631,2018/09/30 10:24:48Z,2018/10/14 10:24:55Z,Media Agent,Dansk_Folkeparti,,,denmark,,,,,,,,,
7afda4224482eb70315797966b4dcdeb856df916df5bdc37e98f72495b5996a2,https://www.snap.com/political-ads/asset/ee8334b8061f5d5d4c872dc17852c2077d90a16048e05507737eb80d5b45431f?mediaType=mp4,USD,5795,467760,2018/10/25 04:00:00Z,2018/11/06 23:00:00Z,"Middle Seat Consulting, LLC",Beto for Texas,,18+,united states,,,,,,,,,
3ab5bd297dae16b549d200bf2a1a0d312dbd9477ee14803d4f6f4a42e9d054f2,https://www.snap.com/political-ads/asset/6b5a46d094978138718e7578d0c3b57cb03ab743f34300e6df9200783b7af95c?mediaType=mp4,USD,797,159527,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
1a3d35fa2420e707a089a7016f4f4b82bde2e27561cfe7ff85d545047242f911,https://www.snap.com/political-ads/asset/b13e35776fd374c5a657dea31b0254ca91ca77422acc1442375081f6d5bae11c?mediaType=mp4,USD,1003,96140,2018/10/18 20:06:52Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
3a7afda338ff52eb953e970bc996b9c0e85fecd334da317b7f0db51ed078f73d,https://www.snap.com/political-ads/asset/bf742a24f6cd13236de048515a2f71bf2f3e9d0c9d30464488cb05415015148e?mediaType=mp4,CAD,593,359611,2018/07/20 23:09:54Z,2018/09/04 03:59:00Z,The Aber Group,Plan International Canada,FEMALE,,canada,,,,,,,,,
91db2796a80472ed8c2bfa17760b3ce1471f6ec1f3147ba94d1ed4170f0d2501,https://www.snap.com/political-ads/asset/b2c47906ba8bbb6df76303c040aebf83e4efd70a75f5f244c3dea98ba1067cf6?mediaType=mp4,USD,1044,137185,2018/10/30 17:45:51Z,2018/11/07 00:00:00Z,"GMMB, Inc",JB for Governor,,35++,united states,,,,,,,,,
091aeb2dd25f1f3e2d276ef32f275356fea8af80a34f9a4379e39b0ceb8674dc,https://www.snap.com/political-ads/asset/7cefe19b99305b0d87a717d9523b88fa8702aea3ad46f9cb160b087ca22512f2?mediaType=mp4,USD,3706,972310,2018/11/03 21:56:25Z,2018/11/06 18:00:00Z,GPS Impact,Florida Democratic Party,,18+,united states,,,,,,,,,
4a7935bbe6e555f9e7ae0889444001232534d929a9ad1129961ebc26e5016e43,https://www.snap.com/political-ads/asset/d423e03ee52f0e25d391785f870ba96bbc9a326711de0c044cb164fa4c6bc029?mediaType=mp4,USD,189,17428,2018/10/31 13:37:37Z,2018/11/07 02:00:00Z,FP1 Strategies,Knute for Governor,,,united states,,,,,,,,,
c5b9a128e6c3079bed8f9e732b8b17356a93c7d167d34cc25d985c5c5ff111fb,https://www.snap.com/political-ads/asset/74a6798fc61729779f6e0edacfd4d587e893ed676ce264fe0499b7537ae03bf2?mediaType=mp4,USD,2045,541845,2018/08/20 20:53:27Z,2018/10/17 06:59:59Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
d2d53ee27f1e89529f5546165ccc19158f39c6e163f06bfa4c017545e9b961ce,https://www.snap.com/political-ads/asset/c7d1cf059474c91f0c196927b8bbcb280c55d3ffbdd826b85b425d4d96057f79?mediaType=jpeg,USD,50,24354,2018/11/02 19:20:31Z,2018/11/03 19:08:24Z,Melissa Moore 4 MN House,Melissa Moore4MNHouse Committee,,18+,united states,,,,,,,,,
0e7e1d4cca496a43a93143342f7749fea8c415e45a5146b77dc84545a1f3d85a,https://www.snap.com/political-ads/asset/560f0d3d77aafa57d8084e51e24ff8d19438768f1de3aa8c7d16e9ca47a360ea?mediaType=png,USD,45,13965,2018/09/25 20:57:04Z,2018/09/30 03:59:59Z,ACRONYM,Knock The Vote,,18-34,united states,,,,,,,,,
9ea6583d0078828e45fbb1edec46348688d534c98a2afc31d66f936d094d2bd3,https://www.snap.com/political-ads/asset/631f37e039d5a0c807fe6bbb45e0468b996682e8d2311820a1fa9e6f7ad684c9?mediaType=jpg,USD,999,309310,2018/10/11 11:30:43Z,2018/10/23 14:10:06Z,Güd Marketing,Block Asian Carp,,18+,united states,,,,,,,,,
add518edb616e0cb9bc13434328ed89e12e44fe207e08bad28a22c9aefdce355,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,141,44726,2018/09/25 07:00:00Z,2018/09/26 07:00:00Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
2340d1def142dad60e941ba8f2db42c07f8816dc7251cd1530fce0797929cf21,https://www.snap.com/political-ads/asset/075edc0cf217a6ba84dfad3ec3d1b669d41e6ca25962ea1fd42caf0481a1f3cc?mediaType=jpg,USD,1000,359270,2018/10/15 23:26:10Z,2018/11/04 07:59:59Z,Council on Domestic Violence and Sexual Assault,CDVSA,,18+,united states,,,,,,,,,
fc9485737d184320b2786f3115c587a0733295ab40bd23d12a2b01f78585e92e,https://www.snap.com/political-ads/asset/8ab9841c6769c8059a017eb7e49711ae2c68d885d44a7c962ac46d6d8f72f973?mediaType=mov,CAD,189,123496,2018/07/20 23:10:05Z,2018/09/04 03:59:00Z,The Aber Group,Plan International Canada,MALE,,canada,,,,,,,,,
3e6e5c9f083fee574a348bd9313fb0c42eb5fe3892f94fbea4dfbe8c8c75316f,https://www.snap.com/political-ads/asset/f97f2a16beb41e9c72f0ce05bf3c8bcd6b27ddf9923e74f00391485b3bf49968?mediaType=mov,USD,94,30628,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,Planned Parenthood,FEMALE,18+,united states,,,,,,,,,
b0fc03472172353bedcff997e74939ac444131af7942397ebe935a8bee117020,https://www.snap.com/political-ads/asset/61c64bfa20fd4182b65f1857abf001c452eba04719d644b868af590e0724b1df?mediaType=mp4,USD,668,57311,2018/10/18 17:11:20Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
ad346ac624a818fdee801416f09a18442a0b80d5e6ea17d07c0c0e8a1408d711,https://www.snap.com/political-ads/asset/11917705cbaf402012d7fb983c0a13005817158a67ecbb31b71552f1ecbe161d?mediaType=mp4,USD,971,91817,2018/10/18 17:48:51Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
d9a5156df08f0975a2093aa462397f08d372449ad4f6b4f5e01a98b9bcca1c44,https://www.snap.com/political-ads/asset/ff20b940a4ecf20f0761557b69cd6645c506cbb24b85884a1fc52025f16f1bfa?mediaType=mp4,AUD,404,110433,2018/12/27 05:17:14Z,,ItAllCounts Pty Ltd,ItAllCounts Pty Ltd,MALE,30+,australia,,,,,,,,,
188d64d980c2f0353d18317390ed1b008d5ba6fa61ab87bb852ef7523c4e2f9d,https://www.snap.com/political-ads/asset/38fd1eff12d9b823beebe4b56256c2b9cf8d979e3752cb12dbf2f786e7bc509e?mediaType=png,USD,157,55508,2018/10/26 03:21:54Z,2018/11/06 23:12:41Z,Friends For Sydney Batch,Friends for Sydney Batch,,18+,united states,,,,,,,,,
d8ca8f82da7e32a43730b9fb0c81ca60b297f9b102f157e7bd31caa0344fa45e,https://www.snap.com/political-ads/asset/c302d8757d04c452ae3c1d036b7b597212837482571d50d2c4ac92f7aa43f085?mediaType=mp4,EUR,349,295307,2018/11/20 09:05:09Z,2018/11/24 09:04:25Z,Amnesty International Switzerland,Amnesty International,,18+,switzerland,,,,,,,,,
c867b26de81632d1efc7e78c814af519821d67c96865c25b55aa2682f87bab4d,https://www.snap.com/political-ads/asset/622e17e9c2a926e01d714e671f7aae4be57fbbbef7629320b0d6827a4a24bad2?mediaType=jpg,USD,292,208211,2018/12/01 00:06:15Z,2018/12/08 07:59:59Z,Sponge Limited,Watchtower Lagos,,18+,nigeria,,,,,,,,,
97bd97377ed7774ca04e62d6c0c0bdb5469a79e80d559c7f7a996388c989f69f,https://www.snap.com/political-ads/asset/ff78549ac6534755a4374224fe42629332d24b07ae1759fe0d3eb111e4cd30d2?mediaType=mp4,USD,1482,415129,2018/09/25 10:00:01Z,2018/09/29 03:59:59Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
f9826978b23691df771546949226a0ceb4abd9cd9d141c7a79d96ee6fa76a642,https://www.snap.com/political-ads/asset/660e28b86e78ffaba7d00b984afb7f76d53dd998947bfdea395048a3b514eca0?mediaType=mp4,USD,6829,1437393,2018/10/27 15:00:52Z,2018/11/06 04:00:00Z,Moore,Florida Sheriff's Association,,18+,united states,,,,,,,,,
dc569223aeafbd490408ccd30bd573d1430cf2b3f18f9ce14125089786d2ace3,https://www.snap.com/political-ads/asset/847887e56f3e718d18b78028c4aaaf8d603593efe5a058a131c8f878c3a318b1?mediaType=mp4,USD,58,18331,2018/10/02 20:38:04Z,,The Foundation for Individual Rights in Education,THEFIRE.ORG,,17-25,united states,,,,,,,,,
e2124010037e7f87d518d2d02569b33a500786f4c4138bd1fba48e7c01fc9cae,https://www.snap.com/political-ads/asset/39ceb9d8b2f99df42720a282df98b9ecd1f408244f5fd56f9297530026c4720b?mediaType=mp4,USD,651,88101,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,DCCC,,18+,united states,,,,,,,,,
301038febd65c6ea6ca26cb0912d66b85c32283ccd25246f71ad9da0d18de3f7,https://www.snap.com/political-ads/asset/782e17ce5a43d84f65b660fec1e406e98034aa88c961273b04a47d504d21a660?mediaType=mp4,USD,1273,409150,2018/10/24 22:47:19Z,2018/11/07 00:00:59Z,Centro LLC,Save Animals Facing Extinction,,18-34,united states,,,,,,,,,
86974e2d7577ee6116c831437f9a37f70aca065888564300c002b913606032f2,https://www.snap.com/political-ads/asset/d396d9032f8ac0bc6c3210950072b24d8ea1352ea95ea73cc59bbe9a8c4b906c?mediaType=mov,USD,988,179410,2018/10/30 06:06:37Z,2018/11/07 02:04:58Z,Open Hand Media,PPAPLAC Action Fund,FEMALE,18+,united states,,,,,,,,,
9b047b96604c19ad295b82776f8a5a777df0d3e29d8c3881872a84150f589430,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,60,20028,2018/10/15 07:05:28Z,,OpenPoll Inc,OpenPoll,,17+,united states,,,,,,,,,
48c669c588f7d4d5e04273b16112762157648f0376904f892c8ad0613e5e787f,https://www.snap.com/political-ads/asset/5aaa75d5aab6c266616941c5a6b9de7221789531ce714477b1c9643448e6ba51?mediaType=mp4,EUR,3,1660,2018/08/21 13:00:40Z,2018/09/09 12:30:23Z,Context Media,Socialdemokraterna - Kalmar Län,,18-24,sweden,,,,,,,,,
5f28944ce445ba9e0a55a049171563d5ec73764f27172d4b61d50658f8c3eca5,https://www.snap.com/political-ads/asset/f37065e7b0e1a5e7e5846e854660daf48edb9e2ad632e057de008fede8bb254c?mediaType=png,USD,1223,664315,2018/10/05 01:28:05Z,2018/11/07 00:00:00Z,Lockwood Strategy,Change Now,,,united states,,,,,,,,,
ffff8bbcc3ef2ca177ff9deb567eb68cc58ed5ea8ff382d10248ea966e7f3295,https://www.snap.com/political-ads/asset/90027fc205fd39f60c020a28ac2b2827b2ff59b3b24a8fff4a1ecd6044826419?mediaType=mp4,USD,581,49360,2018/10/18 16:41:56Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
626d9f317b771efbe9b68a07829430e417ed82b02858a151a8b4349ccec37fd1,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,26,8082,2018/09/25 05:00:00Z,2018/09/26 05:00:00Z,ACRONYM,Our Lives Our Vote,,18-28,united states,,,,,,,,,
267321b64910dddf69f30e868c0c249eb365ce3523f995988ffac98945785250,https://www.snap.com/political-ads/asset/3bdeeb42c5e2a562d38ad4aa0f5f34ae40a273d87f90e7d10d762aac824454d0?mediaType=mp4,EUR,2392,658619,2018/09/30 10:24:48Z,2018/10/14 10:24:55Z,Media Agent,Dansk_Folkeparti,,,denmark,,,,,,,,,
08fa8940ed6796b2fb51051234917e1f52b0a2ad7739fd8bc667b612aba0c871,https://www.snap.com/political-ads/asset/5cae0547f51cae1c9b593bf964d75b9576283691ab2cad63381265cf6a8308a6?mediaType=png,USD,111,36369,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,Voto Latino,,18-25,united states,,,,,,,,,
5b62657ed63b6e16a63827bd5c4eadc59bd4c6d3e60981798bc26a74aca77d7e,https://www.snap.com/political-ads/asset/9ff8ee20d0aaf12c42e6fce2f19cf2d241480963d343ff2faaaaed6bc80fd4ac?mediaType=mp4,USD,3248,1526677,2018/08/21 18:53:11Z,,"LoudDoor, LLC",Paid For by Trooien For USSenate,,18+,united states,,,,,,,,,
090e6ee446f4fd5fb9e0cec72eed1e23e0b97642fe29c52ac6f3677f7f6a9adb,https://www.snap.com/political-ads/asset/561af4fd2bd857e26624629003dbacc6389760d2e5881543d1c9c852c0b90754?mediaType=mov,USD,252,71739,2018/10/23 04:05:44Z,2018/11/07 01:55:29Z,Open Hand Media,PPOSBC Community Action Fund PAC,FEMALE,18+,united states,,,,,,,,,
23bd2d96d7dd73492435c03d02a4bb29f8f0975ea13ea415a7f8a9d8635f8b4a,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,300,68511,2018/09/27 03:49:10Z,,OpenPoll Inc,OpenPoll,,18-29,united states,,,,,,,,,
377a6c4e33665dc48b76de0d957a4f550de71fb832ce1c4c3b78c1fe2a77c564,https://www.snap.com/political-ads/asset/468196211659446738b5e3a03f74d9e78488349d4493be60eb1f3991e75337d3?mediaType=mp4,USD,570,121582,2018/10/27 19:23:15Z,2018/11/06 17:00:00Z,"Middle Seat Consulting, LLC",Beto for Texas,,30-,united states,,,,,,,,,
3959d50dbe2b88a1aaf987a9d9fe69570c73df88999021effaa85c003760f6fa,https://www.snap.com/political-ads/asset/f4abec56c84fded324b239a653a3b9183c5546c4a49873f2cbca1c9ebafa98ab?mediaType=jpg,GBP,47,24629,2018/09/21 08:32:53Z,2018/10/08 08:25:45Z,Digital Conversion,West Sussex CC,,17-24,united kingdom,,,,,,,,,
2c0cb1052ac68c8b116146e2d1c1aa9367861abc9768e773d67ade1eff9196b8,https://www.snap.com/political-ads/asset/8b891214dc3334e6b1c626591b3a60d2bbd92a21a9e3b4ab10b367f0c30d6021?mediaType=mp4,EUR,15,13348,2018/09/10 14:48:50Z,2018/09/12 21:38:37Z,Fianna Fáil,Fianna Fáil,,18-24,ireland,,,,,,,,,
2f48eb61efb636963892dbb7cd4f3e48fd833ee0eddfac4d7a78ade8996eb25e,https://www.snap.com/political-ads/asset/27086596d4d7a7c4e94c59860db895c086876141d933599e8c1104339d8669a0?mediaType=mp4,USD,924,86689,2018/10/18 20:21:16Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
ef2b9f4b1709cba45f3793a270e1e4ec5732cb5d4d33d5de21bfc501a9e30da8,https://www.snap.com/political-ads/asset/22fb6ea00a241b6a4e3dddb74d79f5331afe7edac67c9dbb06d38bb4a4aae5f3?mediaType=mp4,USD,1127,318124,2018/09/06 14:21:24Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,NextGen America,,18-34,united states,,,,,,,,,
ff7487becb4bf23c7670b9682080a701a27cfa3febabea9a3578cf482900ca34,https://www.snap.com/political-ads/asset/90f338c2822dc832e30a2c00e8bd868af1bbff98dec041891445b62e04c48bae?mediaType=png,EUR,250,284533,2018/10/01 08:52:13Z,2018/10/06 08:52:13Z,Amnesty International Switzerland,Amnesty International,,15-22,switzerland,,,,,,,,,
ab1fae087995d7b062fd45872b5a03d554599aa21b8f458492c1bad7bb919bb6,https://www.snap.com/political-ads/asset/baf1712fc27a39abc1e43d5424c9fcab6cd39a33a974d261b8bc0c17675c1d1e?mediaType=mp4,USD,278,82654,2018/09/25 22:53:31Z,,OpenPoll Inc,OpenPoll,,18+,united states,,,,,,,,,
